road	Z1004
name	Janatabazar-Gorokghata Road
length	27
from	Janatabazar
to	Gorokghata
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1389
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1389&RoadNo=Z1004
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1389&RoadNo=Z1004
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1389&RoadNo=Z1004
