road	Z5803
name	Dinajpur-Birol Road
length	11
from	Dinajpur (Kanchan Bridge)
to	Birol
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1074
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1074&RoadNo=Z5803
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1074&RoadNo=Z5803
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1074&RoadNo=Z5803
