road	Z6027
name	Ghagrakhali-Sonatola Road
length	6
from	Ghagrakhali
to	Sonatola
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1713
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1713&RoadNo=Z6027
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1713&RoadNo=Z6027
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1713&RoadNo=Z6027
