road	Z6852
name	Manda-Niamatpur-Shibpur-Porsha Road
length	51
from	Manda
to	Bejora More
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1038
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1038&RoadNo=Z6852
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1038&RoadNo=Z6852
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1038&RoadNo=Z6852
