roadNo	roadId	startChainage	endChainage	width	nrLanes
Z4022	1414	0	0.2	5	1.5
Z4022	1414	0.2	2.8	4.9	1.5
Z4022	1414	2.8	3	5.8	2
Z4022	1414	3	3.7	3.8	1
Z4022	1414	3.7	4.95	3.8	1
Z4022	1414	4.95	6.42	3.9	1
Z4022	1414	6.42	8.356	3.9	1
Z4022	1414	8.356	11.666	3.8	1
Z4022	1414	11.666	11.823	3.8	1
Z4022	1414	11.823	13.928	3.8	1
Z4022	1414	13.928	16.228	3.8	1
Z4022	1414	16.228	19.871	3.8	1
Z4022	1414	19.871	19.951	5.1	1.5
Z4022	1414	19.951	21.381	3.8	1
Z4022	1414	21.381	22.271	3.8	1
Z4022	1414	22.271	23.421	3.85	1
Z4022	1414	23.421	24.686	3.8	1
Z4022	1414	24.686	24.996	3.8	1
Z4022	1414	24.996	25.076	5	1.5
Z4022	1414	25.076	26.386	3.8	1
Z4022	1414	26.386	28.5	3.8	1
