road	Z4012
name	Korotia-Basail-Shakhipur Road
length	22
from	Karotia (Bhatkura)
to	Shakhipur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1531
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1531&RoadNo=Z4012
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1531&RoadNo=Z4012
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1531&RoadNo=Z4012
