road	Z5903
name	Patgram-Dohagram-Angarpota Sit Mohal Road
length	18
from	Patgram
to	Angarpota
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1264
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1264&RoadNo=Z5903
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1264&RoadNo=Z5903
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1264&RoadNo=Z5903
