road	Z7705
name	Morelganj Ferryghat-Zianagar Road
length	13
from	Morelganj Ferryghat
to	Zianagar
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1462
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1462&RoadNo=Z7705
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1462&RoadNo=Z7705
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1462&RoadNo=Z7705
