road	Z1413
name	Char Alaxander-Ramgati Road
length	13
from	Char Alaxander
to	Ramgati
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=953
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=953&RoadNo=Z1413
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=953&RoadNo=Z1413
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=953&RoadNo=Z1413
