road	Z4104
name	Karnil - Piarpur Bazar
length	15
from	Karnil
to	Piarpur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1457
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1457&RoadNo=Z4104
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1457&RoadNo=Z4104
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1457&RoadNo=Z4104
