road	Z4610
name	Nakla By -Pass Road
length	12
from	Ghordar Bazar(Lava)
to	Tarakandi
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1639
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1639&RoadNo=Z4610
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1639&RoadNo=Z4610
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1639&RoadNo=Z4610
