road	Z5075
name	Sadullahpur-Pirganj-Nawabganj Road
length	44
from	Sadullahpur (Madarganj)
to	Nawabganj (Jaintapur)
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1106
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1106&RoadNo=Z5075
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1106&RoadNo=Z5075
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1106&RoadNo=Z5075
