road	Z1812
name	Chimbuk-Ruma Road
length	30
from	Chimbuk Y-Junction
to	Ruma
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1453
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1453&RoadNo=Z1812
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1453&RoadNo=Z1812
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1453&RoadNo=Z1812
