road	Z3713
name	Avoipasha-Atpara Road
length	7
from	Avoipasha
to	Atpara
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=912
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=912&RoadNo=Z3713
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=912&RoadNo=Z3713
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=912&RoadNo=Z3713
