road	Z3709
name	Netrokona-Birishiri Road
length	26
from	Netrokona
to	Birishiri
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=952
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=952&RoadNo=Z3709
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=952&RoadNo=Z3709
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=952&RoadNo=Z3709
