road	Z1620
name	Najirhat - Maijbhandar Road
length	4
from	Najirhat
to	Majibhandar
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1648
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1648&RoadNo=Z1620
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1648&RoadNo=Z1620
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1648&RoadNo=Z1620
