road	Z8430
name	Tungipara - Kotalipara (Majbadi) Road
length	18
from	Tungipara
to	Kotalipara (Majbadi)
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1174
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1174&RoadNo=Z8430
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1174&RoadNo=Z8430
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1174&RoadNo=Z8430
