road	Z1432
name	Daserhat-Mandari Road
length	9
from	Daserhat
to	Mandari
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=964
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=964&RoadNo=Z1432
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=964&RoadNo=Z1432
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=964&RoadNo=Z1432
