road	Z4009
name	Nagarpur (Duburia)-Salimabad-Chauhali Road
length	25
from	Duburia
to	Chauhali
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1571
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1571&RoadNo=Z4009
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1571&RoadNo=Z4009
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1571&RoadNo=Z4009
