road	Z8048
name	Chakhar-Banaripara Road
length	3
from	Chakhar
to	Banaripara(Wazed Memorial High School)
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1666
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1666&RoadNo=Z8048
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1666&RoadNo=Z8048
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1666&RoadNo=Z8048
