road	Z1039
name	Patiya - Chandanaish (Baltali) Road
length	17
from	Patiya
to	Chandanaish (Bailtoli)
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1565
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1565&RoadNo=Z1039
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1565&RoadNo=Z1039
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1565&RoadNo=Z1039
