road	Z1219
name	Nimsar-Khangsanagar-Burichang Road
length	17
from	Nimsar
to	Burichang
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1675
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1675&RoadNo=Z1219
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1675&RoadNo=Z1219
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1675&RoadNo=Z1219
