road	Z1054
name	Barkal Bridge-Barkal Union Connecting Road
length	2
from	Barkal Bridge
to	Barkal Union
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1210
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1210&RoadNo=Z1054
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1210&RoadNo=Z1054
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1210&RoadNo=Z1054
