road	Z8803
name	Barguna (Chandukhali ) Betagi Road
length	20
from	Chandukhali
to	Betagi
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=876
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=876&RoadNo=Z8803
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=876&RoadNo=Z8803
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=876&RoadNo=Z8803
