road	Z1028
name	Nimsar-Barura Road
length	13
from	Nimsar
to	Barura
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=970
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=970&RoadNo=Z1028
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=970&RoadNo=Z1028
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=970&RoadNo=Z1028
