road	Z8205
name	Padma By-Pass (Alternative Road of ZKDS Road)
length	13
from	Fultala
to	Dohar (Int with Z8206)
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1224
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1224&RoadNo=Z8205
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1224&RoadNo=Z8205
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1224&RoadNo=Z8205
