road	Z1029
name	Comilla Cantonment-Barura Road
length	13
from	Comilla Cantonmen
to	Barura
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1352
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1352&RoadNo=Z1029
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1352&RoadNo=Z1029
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1352&RoadNo=Z1029
