road	Z5855
name	Joypurhat-Rajabirat-Gobindaganj Road
length	30
from	Joypurhat (Intersection with Z5504)
to	Gobindaganj
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1092
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1092&RoadNo=Z5855
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1092&RoadNo=Z5855
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1092&RoadNo=Z5855
