road	Z8003
name	Srinagar (Hashara)-Alampur-Shibrampur (Sirajdikhan)-Nawabganj (Kharsur) Road
length	11
from	Hashara
to	Kharsur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1230
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1230&RoadNo=Z8003
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1230&RoadNo=Z8003
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1230&RoadNo=Z8003
