road	Z6006
name	Baneswar-Sarda-Charghat-Bagha-Lalpur-Ishwardi Road
length	53
from	Baneswar
to	Ishwardi
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=865
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=865&RoadNo=Z6006
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=865&RoadNo=Z6006
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=865&RoadNo=Z6006
