road	Z2810
name	Companiganj-Chhatak Road
length	12
from	Companiganj
to	Chhatak
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1237
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1237&RoadNo=Z2810
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1237&RoadNo=Z2810
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1237&RoadNo=Z2810
