road	Z5039
name	Bogra (Jhapgari)-Khetlal Road
length	31
from	Jhapgari
to	Khetlal
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1441
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1441&RoadNo=Z5039
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1441&RoadNo=Z5039
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1441&RoadNo=Z5039
