road	Z7706
name	Nazirpur-Sreeramkathi Road
length	3
from	Nazirpur
to	Sreeramkathi
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1686
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1686&RoadNo=Z7706
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1686&RoadNo=Z7706
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1686&RoadNo=Z7706
