road	Z8814
name	Barguna (Dakhin Ramna Kheya Ghat)-Dewatala-Mathbaria-Baramasua Road
length	31
from	Dakhin Ramna Kheyaghat
to	Baro Machua
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=923
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=923&RoadNo=Z8814
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=923&RoadNo=Z8814
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=923&RoadNo=Z8814
