road	Z7609
name	Banshipur-Munshiganj Road
length	11
from	Banshipur
to	Munshiganj
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=869
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=869&RoadNo=Z7609
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=869&RoadNo=Z7609
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=869&RoadNo=Z7609
