road	Z2034
name	Lakpur-Kamargaon-Gagutia-Katiadi (Motkhola) Road
length	23
from	Lakpur
to	Motkhola
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1635
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1635&RoadNo=Z2034
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1635&RoadNo=Z2034
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1635&RoadNo=Z2034
