road	Z1619
name	Raozan (Gohira)-Fatikchhari Road
length	24
from	Gohira
to	Fatikchhari
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1412
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1412&RoadNo=Z1619
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1412&RoadNo=Z1619
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1412&RoadNo=Z1619
