road	Z1087
name	Sitakunda (Barabkunda)-Dhala-Dalai-Hathazari (Katirhat) Road
length	12
from	Barabkunda
to	Katirhat
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1423
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1423&RoadNo=Z1087
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1423&RoadNo=Z1087
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1423&RoadNo=Z1087
