road	Z1018
name	Shikalbaha-Anwara Road
length	81
from	Shikalbaha
to	Anwara (Hospital)
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1270
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1270&RoadNo=Z1018
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1270&RoadNo=Z1018
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1270&RoadNo=Z1018
