road	Z3704
name	Susang Durgapur-Birishiri-Purbhadhala-Shamganj Road
length	37
from	Susang Durgapur
to	Shamganj
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=971
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=971&RoadNo=Z3704
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=971&RoadNo=Z3704
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=971&RoadNo=Z3704
