road	Z1042
name	Eliotganj-Muradnagar-Ramchandrapur-Bancharampur Road
length	48
from	Eliotganj
to	Bancharampur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1594
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1594&RoadNo=Z1042
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1594&RoadNo=Z1042
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1594&RoadNo=Z1042
