road	Z1016
name	Fouzderhat-Biman Bandar Road
length	20
from	Fouzdarhat
to	Biman Bandar
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1067
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1067&RoadNo=Z1016
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1067&RoadNo=Z1016
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1067&RoadNo=Z1016
