road	Z7467
name	Amjhupi-Madandanga-Shampur-Noapara Road
length	11
from	Amjhupi
to	Noapara
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1056
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1056&RoadNo=Z7467
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1056&RoadNo=Z7467
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1056&RoadNo=Z7467
