road	Z4024
name	Madarganj (Malancha) Link Road
length	4
from	Juhiramkul
to	Madarganj
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1706
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1706&RoadNo=Z4024
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1706&RoadNo=Z4024
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1706&RoadNo=Z4024
