road	Z5006
name	Dinajpur-Bochaganj-Bakultala Road
length	34
from	Dinajpur (Kanchan Bridge)
to	Bakultala
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1073
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1073&RoadNo=Z5006
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1073&RoadNo=Z5006
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1073&RoadNo=Z5006
