road	Z2042
name	Narsingdi (Morjal)-Belabo Road
length	9
from	Morgal
to	Belobo
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=963
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=963&RoadNo=Z2042
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=963&RoadNo=Z2042
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=963&RoadNo=Z2042
