road	Z5623
name	Ulipur-Bojra-Chillmari Road
length	18
from	Ulipur
to	Chillmari
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1322
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1322&RoadNo=Z5623
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1322&RoadNo=Z5623
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1322&RoadNo=Z5623
