road	Z6017
name	Chinakhora-Biswa Road-Khetupara-Bilmohisha-Santhia Road
length	14
from	Chinakhora
to	Santhia
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=871
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=871&RoadNo=Z6017
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=871&RoadNo=Z6017
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=871&RoadNo=Z6017
