road	Z4021
name	Jamalpur-Islampur-Dewanganj Road
length	39
from	Jamalpur
to	Dewanjganj
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1516
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1516&RoadNo=Z4021
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1516&RoadNo=Z4021
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1516&RoadNo=Z4021
