road	Z5047
name	Shahazadpur-Kaizuri-Chauhali Road
length	18
from	Shahazadpur
to	Chouhali
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1548
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1548&RoadNo=Z5047
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1548&RoadNo=Z5047
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1548&RoadNo=Z5047
