road	Z1407
name	Muddafarganj-Chitosi-Ramganj Road
length	30
from	Mudaffarganj
to	Ramganj
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1309
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1309&RoadNo=Z1407
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1309&RoadNo=Z1407
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1309&RoadNo=Z1407
