road	Z5507
name	Mokamtala (Kashipur)-Guzia-Shibganj (Amtali) Road
length	10
from	Kashipur
to	Amtali
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1100
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1100&RoadNo=Z5507
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1100&RoadNo=Z5507
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1100&RoadNo=Z5507
