road	Z3030
name	Bhaluka-Shakhipur Road
length	26
from	Bhaluka
to	Shakipur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1420
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1420&RoadNo=Z3030
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1420&RoadNo=Z3030
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1420&RoadNo=Z3030
