road	Z5402
name	Sirajganj-Kadda-Samespur Road
length	12
from	Sirajganj
to	Samespur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1608
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1608&RoadNo=Z5402
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1608&RoadNo=Z5402
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1608&RoadNo=Z5402
