road	Z6020
name	Arani-Bagatipara Road
length	10
from	Arani
to	Bagatipara
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=882
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=882&RoadNo=Z6020
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=882&RoadNo=Z6020
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=882&RoadNo=Z6020
