road	Z1601
name	Manikchahri-Laksmichhari Road
length	14
from	Manikchhari
to	Laksmichhari
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1219
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1219&RoadNo=Z1601
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1219&RoadNo=Z1601
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1219&RoadNo=Z1601
