road	Z3703
name	Netrokona (Thakurakona)-Kalmakanda Road
length	21
from	Thakurakona
to	Kalmakanda
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1316
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1316&RoadNo=Z3703
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1316&RoadNo=Z3703
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1316&RoadNo=Z3703
