road	Z8012
name	Shariatpur-Janjira-Kawrakandi (Kathalbari) Road
length	29
from	Premtala
to	Kathalbari
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1093
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1093&RoadNo=Z8012
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1093&RoadNo=Z8012
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1093&RoadNo=Z8012
