road	Z2824
name	Juri (Klipdon)-Kulaura(Gazipur)
length	15
from	Juri (Klipdon)
to	Kulaura (Gazipur)
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1717
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1717&RoadNo=Z2824
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1717&RoadNo=Z2824
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1717&RoadNo=Z2824
