road	Z7469
name	Mujibnagar-Bhoberpara-BGB Camp Link Road
length	2
from	Mujibnagar
to	BGB Camp
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1769
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1769&RoadNo=Z7469
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1769&RoadNo=Z7469
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1769&RoadNo=Z7469
