road	Z1412
name	Chandpur-Nanupur-Chandra-Kamtabazar-Ramganj Road
length	31
from	Chandpur
to	Ramganj
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1569
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1569&RoadNo=Z1412
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1569&RoadNo=Z1412
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1569&RoadNo=Z1412
