road	Z1811
name	Bandarban-Chimbuk-Thanchi-Alikadam-Baisari-Naikhongchhari-Gundum Road
length	197
from	Bandarban (Hotel Hillbut)
to	Gundum
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1486
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1486&RoadNo=Z1811
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1486&RoadNo=Z1811
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1486&RoadNo=Z1811
