road	Z6812
name	Dhansura-Parbatipur-Adda Link Road
length	5
from	Dhansura
to	Parbatipur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1738
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1738&RoadNo=Z6812
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1738&RoadNo=Z6812
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1738&RoadNo=Z6812
