road	Z1046
name	Harishchar-Kashinagar-Miabazar Road
length	19
from	Harishchar
to	Miabazar
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=943
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=943&RoadNo=Z1046
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=943&RoadNo=Z1046
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=943&RoadNo=Z1046
